========================================
         BYBIT OHLC DATA
========================================
Symbol     : 1000BONKUSDT
Category   : linear
Timeframe  : 5m
Total Data : 35136 candle
Dari       : 2025-06-01 00:00:00 UTC
Sampai     : 2025-09-30 23:55:00 UTC
Generated  : 2026-05-15 05:36:52 UTC
========================================

Waktu (UTC)              | Open          High          Low           Close         Volume          
2025-07-26 00:15:00      | 0.035587      0.035813      0.035577      0.035812      25083500.0000   
2025-07-26 00:20:00      | 0.035812      0.035945      0.035782      0.035922      25341800.0000   
2025-07-26 00:25:00      | 0.035922      0.036250      0.035882      0.036107      45878600.0000   
2025-07-26 00:30:00      | 0.036107      0.036280      0.035898      0.036256      44732900.0000   
2025-07-26 00:35:00      | 0.036256      0.036283      0.036078      0.036172      27559800.0000   
2025-07-26 00:40:00      | 0.036172      0.036172      0.035876      0.035931      29162100.0000   
2025-07-26 00:45:00      | 0.035931      0.036041      0.035780      0.035975      28312400.0000   
2025-07-26 00:50:00      | 0.035975      0.036257      0.035949      0.036162      36973500.0000   
2025-07-26 00:55:00      | 0.036162      0.036268      0.036161      0.036244      21554900.0000   
2025-07-26 01:00:00      | 0.036244      0.036300      0.035976      0.036077      27248200.0000   
2025-07-26 01:05:00      | 0.036077      0.036086      0.035904      0.035980      10017800.0000   
2025-07-26 01:10:00      | 0.035980      0.036126      0.035898      0.035907      19353600.0000   
2025-07-26 01:15:00      | 0.035907      0.036035      0.035854      0.035898      11558200.0000   
2025-07-26 01:20:00      | 0.035898      0.035943      0.035469      0.035666      64912400.0000   
2025-07-26 01:25:00      | 0.035666      0.035760      0.035520      0.035734      31407900.0000   
2025-07-26 01:30:00      | 0.035734      0.035819      0.035598      0.035618      16179800.0000   
2025-07-26 01:35:00      | 0.035618      0.035662      0.035493      0.035536      27290200.0000   
2025-07-26 01:40:00      | 0.035536      0.035638      0.035406      0.035423      23915200.0000   
2025-07-26 01:45:00      | 0.035423      0.035499      0.035342      0.035420      23668000.0000   
2025-07-26 01:50:00      | 0.035420      0.035474      0.035285      0.035306      17401100.0000   
2025-07-26 01:55:00      | 0.035306      0.035345      0.035038      0.035049      98793500.0000   
2025-07-26 02:00:00      | 0.035049      0.035300      0.035035      0.035276      20610200.0000   
2025-07-26 02:05:00      | 0.035276      0.035294      0.035007      0.035056      27040400.0000   
2025-07-26 02:10:00      | 0.035056      0.035146      0.034993      0.035065      15174500.0000   
2025-07-26 02:15:00      | 0.035065      0.035236      0.035065      0.035153      8847500.0000    
2025-07-26 02:20:00      | 0.035153      0.035304      0.035137      0.035192      25323500.0000   
2025-07-26 02:25:00      | 0.035192      0.035713      0.035150      0.035421      65491500.0000   
2025-07-26 02:30:00      | 0.035421      0.035896      0.035392      0.035876      32009800.0000   
2025-07-26 02:35:00      | 0.035876      0.035894      0.035312      0.035399      49492900.0000   
2025-07-26 02:40:00      | 0.035399      0.035537      0.035359      0.035456      8880100.0000    
2025-07-26 02:45:00      | 0.035456      0.035728      0.035453      0.035692      15069900.0000   
2025-07-26 02:50:00      | 0.035692      0.035810      0.035655      0.035804      17866400.0000   
2025-07-26 02:55:00      | 0.035804      0.035840      0.035571      0.035600      21137800.0000   
2025-07-26 03:00:00      | 0.035600      0.035796      0.035600      0.035670      17456300.0000   
2025-07-26 03:05:00      | 0.035670      0.035671      0.035580      0.035595      11584500.0000   
2025-07-26 03:10:00      | 0.035595      0.035647      0.035470      0.035599      9180900.0000    
2025-07-26 03:15:00      | 0.035599      0.035779      0.035484      0.035679      17446400.0000   
2025-07-26 03:20:00      | 0.035679      0.035689      0.035580      0.035601      5505000.0000    
2025-07-26 03:25:00      | 0.035601      0.035620      0.035478      0.035530      8876600.0000    
2025-07-26 03:30:00      | 0.035530      0.035589      0.035444      0.035504      5710900.0000    
2025-07-26 03:35:00      | 0.035504      0.035690      0.035372      0.035604      17771800.0000   
2025-07-26 03:40:00      | 0.035604      0.035692      0.035526      0.035526      6945900.0000    
2025-07-26 03:45:00      | 0.035526      0.035556      0.035418      0.035516      15885500.0000   
2025-07-26 03:50:00      | 0.035516      0.035549      0.035398      0.035482      8230000.0000    
2025-07-26 03:55:00      | 0.035482      0.035587      0.035468      0.035534      5241900.0000    
2025-07-26 04:00:00      | 0.035534      0.035627      0.035407      0.035489      10485400.0000   
2025-07-26 04:05:00      | 0.035489      0.035614      0.035429      0.035580      6694300.0000    
2025-07-26 04:10:00      | 0.035580      0.035668      0.035529      0.035668      11996600.0000   
2025-07-26 04:15:00      | 0.035668      0.035806      0.035526      0.035533      11641900.0000   
2025-07-26 04:20:00      | 0.035533      0.035565      0.035422      0.035476      4545600.0000    
2025-07-26 04:25:00      | 0.035476      0.035673      0.035455      0.035654      7801900.0000    
2025-07-26 04:30:00      | 0.035654      0.035915      0.035584      0.035902      20295700.0000   
2025-07-26 04:35:00      | 0.035902      0.036110      0.035896      0.036071      22121200.0000   
2025-07-26 04:40:00      | 0.036071      0.036111      0.035860      0.035861      14346900.0000   
2025-07-26 04:45:00      | 0.035861      0.035904      0.035771      0.035846      13563300.0000   
2025-07-26 04:50:00      | 0.035846      0.035853      0.035644      0.035656      18737800.0000   
2025-07-26 04:55:00      | 0.035656      0.035656      0.035459      0.035547      37713800.0000   
2025-07-26 05:00:00      | 0.035547      0.035689      0.035517      0.035568      12583200.0000   
2025-07-26 05:05:00      | 0.035568      0.035718      0.035558      0.035698      11671300.0000   
2025-07-26 05:10:00      | 0.035698      0.035825      0.035649      0.035728      13025600.0000   
2025-07-26 05:15:00      | 0.035728      0.035896      0.035728      0.035852      12311200.0000   
2025-07-26 05:20:00      | 0.035852      0.035958      0.035786      0.035902      23858800.0000   
2025-07-26 05:25:00      | 0.035902      0.036139      0.035889      0.036118      23247600.0000   
2025-07-26 05:30:00      | 0.036118      0.036128      0.035880      0.035902      52344000.0000   
2025-07-26 05:35:00      | 0.035902      0.036142      0.035878      0.036141      16789600.0000   
2025-07-26 05:40:00      | 0.036141      0.036210      0.036094      0.036125      12507900.0000   
2025-07-26 05:45:00      | 0.036125      0.036161      0.035981      0.036082      25127000.0000   
2025-07-26 05:50:00      | 0.036082      0.036237      0.036048      0.036194      18714300.0000   
2025-07-26 05:55:00      | 0.036194      0.036194      0.036078      0.036084      7505600.0000    
2025-07-26 06:00:00      | 0.036084      0.036206      0.035964      0.036100      32623800.0000   
2025-07-26 06:05:00      | 0.036100      0.036165      0.035804      0.035823      55658900.0000   
2025-07-26 06:10:00      | 0.035823      0.035935      0.035787      0.035833      12853900.0000   
2025-07-26 06:15:00      | 0.035833      0.035909      0.035728      0.035737      7174400.0000    
2025-07-26 06:20:00      | 0.035737      0.035793      0.035562      0.035649      22769800.0000   
2025-07-26 06:25:00      | 0.035649      0.035675      0.035556      0.035621      8090600.0000    
2025-07-26 06:30:00      | 0.035621      0.035675      0.035544      0.035646      9363300.0000    
2025-07-26 06:35:00      | 0.035646      0.035650      0.035526      0.035553      6301400.0000    
2025-07-26 06:40:00      | 0.035553      0.035674      0.035470      0.035478      12211500.0000   
2025-07-26 06:45:00      | 0.035478      0.035540      0.035345      0.035378      12048300.0000   
2025-07-26 06:50:00      | 0.035378      0.035449      0.035316      0.035424      9356000.0000    
2025-07-26 06:55:00      | 0.035424      0.035478      0.035338      0.035386      10137100.0000   
2025-07-26 07:00:00      | 0.035386      0.035538      0.035330      0.035531      9736500.0000    
2025-07-26 07:05:00      | 0.035531      0.035531      0.035430      0.035464      7425200.0000    
2025-07-26 07:10:00      | 0.035464      0.035548      0.035457      0.035499      4197600.0000    
2025-07-26 07:15:00      | 0.035499      0.035624      0.035492      0.035586      10293900.0000   
2025-07-26 07:20:00      | 0.035586      0.035666      0.035558      0.035616      3152700.0000    
2025-07-26 07:25:00      | 0.035616      0.035662      0.035560      0.035560      6290600.0000    
2025-07-26 07:30:00      | 0.035560      0.035604      0.035434      0.035468      13355300.0000   
2025-07-26 07:35:00      | 0.035468      0.035468      0.035357      0.035382      9161000.0000    
2025-07-26 07:40:00      | 0.035382      0.035584      0.035339      0.035570      5975100.0000    
2025-07-26 07:45:00      | 0.035570      0.035603      0.035477      0.035555      3576900.0000    
2025-07-26 07:50:00      | 0.035555      0.035640      0.035514      0.035536      3717300.0000    
2025-07-26 07:55:00      | 0.035536      0.035547      0.035389      0.035418      4786400.0000    
2025-07-26 08:00:00      | 0.035418      0.035442      0.035320      0.035346      5528500.0000    
2025-07-26 08:05:00      | 0.035346      0.035463      0.035295      0.035317      6156200.0000    
2025-07-26 08:10:00      | 0.035317      0.035391      0.035284      0.035330      6372500.0000    
2025-07-26 08:15:00      | 0.035330      0.035454      0.035309      0.035381      11848200.0000   
2025-07-26 08:20:00      | 0.035381      0.035531      0.035374      0.035436      8836500.0000    
2025-07-26 08:25:00      | 0.035436      0.035694      0.035428      0.035567      34420000.0000   
2025-07-26 08:30:00      | 0.035567      0.035622      0.035465      0.035521      7146300.0000    
2025-07-26 08:35:00      | 0.035521      0.035573      0.035362      0.035437      26356300.0000   
2025-07-26 08:40:00      | 0.035437      0.035501      0.035409      0.035452      4957300.0000    
2025-07-26 08:45:00      | 0.035452      0.035576      0.035423      0.035546      6175900.0000    
2025-07-26 08:50:00      | 0.035546      0.035616      0.035460      0.035475      11042400.0000   
2025-07-26 08:55:00      | 0.035475      0.035498      0.035370      0.035440      27875800.0000   
2025-07-26 09:00:00      | 0.035440      0.035631      0.035408      0.035422      49787700.0000   
2025-07-26 09:05:00      | 0.035422      0.035486      0.035365      0.035427      5841800.0000    
2025-07-26 09:10:00      | 0.035427      0.035472      0.035345      0.035380      14815800.0000   
2025-07-26 09:15:00      | 0.035380      0.035409      0.035318      0.035351      4484800.0000    
2025-07-26 09:20:00      | 0.035351      0.035378      0.035310      0.035314      3848900.0000    
2025-07-26 09:25:00      | 0.035314      0.035385      0.035314      0.035360      3175600.0000    
2025-07-26 09:30:00      | 0.035360      0.035388      0.035178      0.035306      46192600.0000   
2025-07-26 09:35:00      | 0.035306      0.035307      0.035170      0.035234      11821000.0000   
2025-07-26 09:40:00      | 0.035234      0.035340      0.035185      0.035329      11367900.0000   
2025-07-26 09:45:00      | 0.035329      0.035371      0.035280      0.035333      8395800.0000    
2025-07-26 09:50:00      | 0.035333      0.035459      0.035321      0.035364      18023600.0000   
2025-07-26 09:55:00      | 0.035364      0.035433      0.035339      0.035363      5957600.0000    
2025-07-26 10:00:00      | 0.035363      0.035474      0.035348      0.035378      7813800.0000    
2025-07-26 10:05:00      | 0.035378      0.035464      0.035328      0.035393      9840400.0000    
2025-07-26 10:10:00      | 0.035393      0.035498      0.035341      0.035459      8805000.0000    
2025-07-26 10:15:00      | 0.035459      0.035580      0.035445      0.035509      8117600.0000    
2025-07-26 10:20:00      | 0.035509      0.035544      0.035331      0.035333      15791400.0000   
2025-07-26 10:25:00      | 0.035333      0.035429      0.035333      0.035366      11126500.0000   
2025-07-26 10:30:00      | 0.035366      0.035461      0.035319      0.035390      10835500.0000   
2025-07-26 10:35:00      | 0.035390      0.035480      0.035357      0.035389      6283200.0000    
2025-07-26 10:40:00      | 0.035389      0.035472      0.035346      0.035430      10955100.0000   
2025-07-26 10:45:00      | 0.035430      0.035430      0.035257      0.035260      15491100.0000   
2025-07-26 10:50:00      | 0.035260      0.035398      0.035254      0.035374      13143500.0000   
2025-07-26 10:55:00      | 0.035374      0.035431      0.035359      0.035388      8217000.0000    
